"Subject_ID","Participant","Date","Time","Duration","Screen_Resolution","Screen_Size","Screen_Refresh","Browser","Browser_Version","Device","Device_OS","Illusion_Type","Block","Block_Order","Stimulus","Illusion_Strength","Illusion_Direction","Illusion_Side","Illusion_Difference","Illusion_Difference_Category","Illusion_Strength_Category","Answer","Error","ISI","RT","Event_Number"
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_17.08571_-0.18826",17.08571,"Incongruent","-1",0.18826,"Hard","Strong","arrowup",1,1172,722,15
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_11.17143_-0.0500",11.17143,"Incongruent","-1",0.05,"Easy","Strong","arrowup",1,1416,560,16
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_-11.17143_-0.18826",-11.17143,"Congruent","-1",0.18826,"Hard","Strong","arrowdown",0,1489,532,17
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_11.17143_0.29056",11.17143,"Incongruent","1",0.29056,"Hard","Strong","arrowup",0,1391,402,18
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_-5.25714_-0.18826",-5.25714,"Congruent","-1",0.18826,"Hard","Mild","arrowdown",0,1237,687,19
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_23.0000_0.18826",23,"Incongruent","1",0.18826,"Hard","Strong","arrowup",0,1013,932,20
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_11.17143_0.10808",11.17143,"Incongruent","1",0.10808,"Easy","Strong","arrowdown",1,1010,687,21
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_-17.08571_0.10808",-17.08571,"Congruent","1",0.10808,"Easy","Strong","arrowup",0,1138,584,22
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_-5.25714_0.10808",-5.25714,"Congruent","1",0.10808,"Easy","Mild","arrowup",0,1012,611,23
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_5.25714_0.10808",5.25714,"Incongruent","1",0.10808,"Easy","Mild","arrowup",0,1230,1051,24
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_17.08571_0.10808",17.08571,"Incongruent","1",0.10808,"Easy","Strong","arrowdown",1,1365,646,25
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_-5.25714_-0.29056",-5.25714,"Congruent","-1",0.29056,"Hard","Mild","arrowdown",0,1429,680,26
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_17.08571_0.05000",17.08571,"Incongruent","1",0.05,"Easy","Strong","arrowdown",1,1161,868,27
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_23.0000_-0.0500",23,"Incongruent","-1",0.05,"Easy","Strong","arrowup",1,1500,642,28
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_-11.17143_0.18826",-11.17143,"Congruent","1",0.18826,"Hard","Strong","arrowup",0,1239,592,29
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_11.17143_-0.29056",11.17143,"Incongruent","-1",0.29056,"Hard","Strong","arrowdown",0,1474,592,30
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_-17.08571_-0.29056",-17.08571,"Congruent","-1",0.29056,"Hard","Strong","arrowdown",0,1042,817,31
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_-17.08571_-0.10808",-17.08571,"Congruent","-1",0.10808,"Easy","Strong","arrowdown",0,1009,745,32
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_23.0000_-0.10808",23,"Incongruent","-1",0.10808,"Easy","Strong","arrowup",1,1102,627,33
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_-23.000_0.10808",-23,"Congruent","1",0.10808,"Easy","Strong","arrowup",0,1344,642,34
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_5.25714_-0.18826",5.25714,"Incongruent","-1",0.18826,"Hard","Mild","arrowdown",0,1469,570,35
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_-23.000_0.29056",-23,"Congruent","1",0.29056,"Hard","Strong","arrowup",0,1348,575,36
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_-17.08571_0.05000",-17.08571,"Congruent","1",0.05,"Easy","Strong","arrowup",0,1258,612,37
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_11.17143_-0.18826",11.17143,"Incongruent","-1",0.18826,"Hard","Strong","arrowdown",0,1273,1033,38
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_11.17143_-0.10808",11.17143,"Incongruent","-1",0.10808,"Easy","Strong","arrowup",1,1138,714,39
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_23.0000_0.29056",23,"Incongruent","1",0.29056,"Hard","Strong","arrowdown",1,1455,631,40
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_-5.25714_0.05000",-5.25714,"Congruent","1",0.05,"Easy","Mild","arrowup",0,1295,787,41
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_-11.17143_0.05000",-11.17143,"Congruent","1",0.05,"Easy","Strong","arrowup",0,1486,605,42
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_-5.25714_-0.10808",-5.25714,"Congruent","-1",0.10808,"Easy","Mild","arrowdown",0,1458,573,43
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_-17.08571_0.18826",-17.08571,"Congruent","1",0.18826,"Hard","Strong","arrowup",0,1248,503,44
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_-11.17143_-0.29056",-11.17143,"Congruent","-1",0.29056,"Hard","Strong","arrowdown",0,1395,559,45
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_23.0000_0.05000",23,"Incongruent","1",0.05,"Easy","Strong","arrowdown",1,1420,494,46
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_23.0000_0.10808",23,"Incongruent","1",0.10808,"Easy","Strong","arrowdown",1,1418,535,47
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_11.17143_0.05000",11.17143,"Incongruent","1",0.05,"Easy","Strong","arrowup",0,1119,942,48
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_-23.000_-0.0500",-23,"Congruent","-1",0.05,"Easy","Strong","arrowdown",0,1460,516,49
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_-17.08571_-0.18826",-17.08571,"Congruent","-1",0.18826,"Hard","Strong","arrowdown",0,1362,464,50
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_23.0000_-0.18826",23,"Incongruent","-1",0.18826,"Hard","Strong","arrowup",1,1112,533,51
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_-11.17143_0.29056",-11.17143,"Congruent","1",0.29056,"Hard","Strong","arrowup",0,1405,618,52
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_5.25714_-0.10808",5.25714,"Incongruent","-1",0.10808,"Easy","Mild","arrowdown",0,1148,660,53
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_-11.17143_0.10808",-11.17143,"Congruent","1",0.10808,"Easy","Strong","arrowup",0,1131,600,54
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_23.0000_-0.29056",23,"Incongruent","-1",0.29056,"Hard","Strong","arrowdown",0,1003,824,55
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_17.08571_-0.29056",17.08571,"Incongruent","-1",0.29056,"Hard","Strong","arrowdown",0,1172,1040,56
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_-17.08571_0.29056",-17.08571,"Congruent","1",0.29056,"Hard","Strong","arrowup",0,1266,705,57
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_5.25714_0.05000",5.25714,"Incongruent","1",0.05,"Easy","Mild","arrowup",0,1268,816,58
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_17.08571_-0.10808",17.08571,"Incongruent","-1",0.10808,"Easy","Strong","arrowup",1,1339,1010,59
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_-23.000_-0.29056",-23,"Congruent","-1",0.29056,"Hard","Strong","arrowdown",0,1267,562,60
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_17.08571_0.18826",17.08571,"Incongruent","1",0.18826,"Hard","Strong","arrowup",0,1307,1356,61
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_-23.000_-0.10808",-23,"Congruent","-1",0.10808,"Easy","Strong","arrowdown",0,1222,680,62
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_-23.000_0.05000",-23,"Congruent","1",0.05,"Easy","Strong","arrowup",0,1449,671,63
"sub-113","wo5rw2","27/12/2022","10:17:18",23.9137833333333,"1366x600",0.8196,60.51,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",6,6,"MullerLyer_5.25714_0.18826",5.25714,"Incongruent","1",0.18826,"Hard","Mild","arrowup",0,1293,900,64
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_-14.12857_0.23665",-14.12857,"Congruent","1",0.23665,"Hard","Strong","arrowup",0,1424,841,1
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_-2.3000_0.07627",-2.3,"Congruent","1",0.07627,"Easy","Mild","arrowup",0,1321,799,2
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_8.21429_-0.14541",8.21429,"Incongruent","-1",0.14541,"Easy","Mild","arrowdown",0,1084,1095,3
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_20.04286_0.14541",20.04286,"Incongruent","1",0.14541,"Easy","Strong","arrowdown",1,1259,573,4
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_20.04286_0.35000",20.04286,"Incongruent","1",0.35,"Hard","Strong","arrowup",0,1457,984,5
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_-14.12857_-0.14541",-14.12857,"Congruent","-1",0.14541,"Easy","Strong","arrowdown",0,1417,599,6
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_-14.12857_0.07627",-14.12857,"Congruent","1",0.07627,"Easy","Strong","arrowup",0,1031,657,7
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_-8.21429_-0.14541",-8.21429,"Congruent","-1",0.14541,"Easy","Mild","arrowdown",0,1394,544,8
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_14.12857_-0.23665",14.12857,"Incongruent","-1",0.23665,"Hard","Strong","arrowup",1,1434,992,9
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_14.12857_-0.07627",14.12857,"Incongruent","-1",0.07627,"Easy","Strong","arrowup",1,1071,735,10
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_-8.21429_0.14541",-8.21429,"Congruent","1",0.14541,"Easy","Mild","arrowup",0,1006,899,11
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_-20.04286_-0.3500",-20.04286,"Congruent","-1",0.35,"Hard","Strong","arrowdown",0,1154,666,12
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_-14.12857_-0.3500",-14.12857,"Congruent","-1",0.35,"Hard","Strong","arrowdown",0,1015,483,13
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_2.30000_-0.23665",2.3,"Incongruent","-1",0.23665,"Hard","Mild","arrowdown",0,1105,613,14
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_2.30000_0.35000",2.3,"Incongruent","1",0.35,"Hard","Mild","arrowup",0,1462,547,15
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_-20.04286_-0.23665",-20.04286,"Congruent","-1",0.23665,"Hard","Strong","arrowdown",0,1281,418,16
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_14.12857_-0.3500",14.12857,"Incongruent","-1",0.35,"Hard","Strong","arrowdown",0,1324,637,17
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_8.21429_0.14541",8.21429,"Incongruent","1",0.14541,"Easy","Mild","arrowup",0,1296,1214,18
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_2.30000_-0.14541",2.3,"Incongruent","-1",0.14541,"Easy","Mild","arrowdown",0,1366,760,19
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_-2.3000_0.23665",-2.3,"Congruent","1",0.23665,"Hard","Mild","arrowup",0,1320,694,20
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_-20.04286_0.07627",-20.04286,"Congruent","1",0.07627,"Easy","Strong","arrowup",0,1077,615,21
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_14.12857_-0.14541",14.12857,"Incongruent","-1",0.14541,"Easy","Strong","arrowup",1,1155,728,22
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_-2.3000_-0.14541",-2.3,"Congruent","-1",0.14541,"Easy","Mild","arrowdown",0,1314,501,23
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_8.21429_0.23665",8.21429,"Incongruent","1",0.23665,"Hard","Mild","arrowup",0,1408,476,24
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_-2.3000_0.14541",-2.3,"Congruent","1",0.14541,"Easy","Mild","arrowup",0,1084,655,25
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_-8.21429_-0.07627",-8.21429,"Congruent","-1",0.07627,"Easy","Mild","arrowdown",0,1211,640,26
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_2.30000_0.14541",2.3,"Incongruent","1",0.14541,"Easy","Mild","arrowup",0,1106,665,27
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_20.04286_0.07627",20.04286,"Incongruent","1",0.07627,"Easy","Strong","arrowdown",1,1181,464,28
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_20.04286_0.23665",20.04286,"Incongruent","1",0.23665,"Hard","Strong","arrowup",0,1417,1104,29
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_14.12857_0.07627",14.12857,"Incongruent","1",0.07627,"Easy","Strong","arrowdown",1,1182,1123,30
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_-2.3000_-0.23665",-2.3,"Congruent","-1",0.23665,"Hard","Mild","arrowdown",0,1317,538,31
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_-8.21429_-0.3500",-8.21429,"Congruent","-1",0.35,"Hard","Mild","arrowdown",0,1043,535,32
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_-14.12857_-0.07627",-14.12857,"Congruent","-1",0.07627,"Easy","Strong","arrowdown",0,1169,848,33
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_8.21429_-0.23665",8.21429,"Incongruent","-1",0.23665,"Hard","Mild","arrowdown",0,1340,577,34
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_-2.3000_-0.07627",-2.3,"Congruent","-1",0.07627,"Easy","Mild","arrowdown",0,1310,912,35
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_8.21429_0.35000",8.21429,"Incongruent","1",0.35,"Hard","Mild","arrowup",0,1175,654,36
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_-8.21429_-0.23665",-8.21429,"Congruent","-1",0.23665,"Hard","Mild","arrowdown",0,1417,529,37
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_-8.21429_0.23665",-8.21429,"Congruent","1",0.23665,"Hard","Mild","arrowup",0,1067,617,38
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_20.04286_-0.14541",20.04286,"Incongruent","-1",0.14541,"Easy","Strong","arrowup",1,1494,848,39
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_-2.3000_0.35000",-2.3,"Congruent","1",0.35,"Hard","Mild","arrowup",0,1359,541,40
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_-14.12857_0.35000",-14.12857,"Congruent","1",0.35,"Hard","Strong","arrowup",0,1446,570,41
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_-8.21429_0.07627",-8.21429,"Congruent","1",0.07627,"Easy","Mild","arrowup",0,1037,634,42
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_14.12857_0.35000",14.12857,"Incongruent","1",0.35,"Hard","Strong","arrowup",0,1283,482,43
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_14.12857_0.14541",14.12857,"Incongruent","1",0.14541,"Easy","Strong","arrowup",0,1051,709,44
"sub-114","yuqm8t","24/12/2022","17:46:34",19.4969166666667,"1022x620",0.63364,60.09,"chrome","108.0.0","Desktop","Windows 10","Müller-Lyer",1,1,"MullerLyer_-20.04286_0.35000",-20.04286,"Congruent","1",0.35,"Hard","Strong","arrowup",0,1081,516,45
